# User Mode 0 Bitstream Sequence
##############################
# Data for QCM_NW
# CMD  ADDRESS      DATA
w      081b8080fb4    935affff
w      081b8080fb8    935b0303
w      081b8080fbc    935cffe0
w      081b8080fc0    935dff02
w      081b8080fc4    935effff
w      081b8080fc8    935f0303
w      081b8080fcc    96f4ffff
w      081b8080fd0    96f5ff0f
w      081b8080fd4    96f6ffff
w      081b8080fd8    96f7ffff
w      081b8080fdc    96f8ffff
w      081b8080fe0    96f9ffff
w      081b8080fe4    96faffff
w      081b8080fe8    96fbffff
w      081b8080fec    92c61000
w      081b8080ff0    947cffcc
w      081b8080ff4    947dffcc
w      081b8080ff8    947effcc
w      081b8080ffc    947f0300
w      081b8081000    9490ffcc
w      081b8081004    9491ffcc
w      081b8081008    9492ffcc
w      081b808100c    94930300
w      081b8081010    9474fe00
w      081b8081014    9475ff00
w      081b8081018    94767f2d
w      081b808101c    94c0e080
w      081b8081020    94c1ffeb
w      081b8081024    94c21f01
w      081b8081028    9438ff32
w      081b808102c    92c80100
w      081b8081030    91680c0c
w      081b8081034    939b1010
w      081b8081038    936e0800
w      081b808103c    9380ff00
w      081b8081040    9382ffff
w      081b8081044    938eff40
w      081b8081048    938cff51
w      081b808104c    937affff
w      081b8081050    937b0101
w      081b8081054    9378ffff
w      081b8081058    93790101
w      081b808105c    93863f00
w      081b8081060    93843f00
w      081b8081064    96d70202
w      081b8081068    d0000006
w      081b808106c    1048000f
w      081b8081070    610701c0
w      081b8081074    f00002f1
w      081b8081078    00000000
w      081b808107c    91c80100
w      081b8081080    96ec2e06
w      081b8081084    924c1000
w      081b8081088    92980300
w      081b808108c    92c4c000
w      081b8081090    92c57f0a
w      081b8081094    94960600
w      081b8081098    91a2ff78
w      081b808109c    9294ff14
w      081b80810a0    9295ffd8
w      081b80810a4    92960303
w      081b80810a8    9399f810
w      081b80810ac    939a1f02
w      081b80810b0    93437c08
w      081b80810b4    91c04040
w      081b80810b8    9468fcdc
w      081b80810bc    94690301
w      081b80810c0    946f7c44
w      081b80810c4    94790f07
w      081b80810c8    934f1818
w      081b80810cc    93900705
w      081b80810d0    93910f07
w      081b80810d4    9390f040
w      081b80810d8    9394ff20
w      081b80810dc    9395ff00
w      081b80810e0    9396ff80
w      081b80810e4    93970707
w      081b80810e8    9370ff50
w      081b80810ec    9371ffc3
w      081b80810f0    9374ff50
w      081b80810f4    9375ffc3
w      081b80810f8    93411f08
w      081b80810fc    9342ff08
w      081b8081100    93430301
w      081b8081104    93451f0f
w      081b8081108    9346ffef
w      081b808110c    93470301
w      081b8081110    934cffb0
w      081b8081114    934dff7b
w      081b8081118    934eff01
w      081b808111c    934f0300
w      081b8081120    9358ffe0
w      081b8081124    9359ff02
w      081b8081128    935affff
w      081b808112c    935b0303
w      081b8081130    935cffe0
w      081b8081134    935dff02
w      081b8081138    935effff
w      081b808113c    935f0303
w      081b8081140    96f4ffff
w      081b8081144    96f5ffff
w      081b8081148    96f6ffff
w      081b808114c    96f7ff0f
w      081b8081150    96f8ffff
w      081b8081154    96f9ffff
w      081b8081158    96faffff
w      081b808115c    96fbffff
w      081b8081160    92c61000
w      081b8081164    947cffcc
w      081b8081168    947dffcc
w      081b808116c    947effcc
w      081b8081170    947f0300
w      081b8081174    9490ffcc
w      081b8081178    9491ffcc
w      081b808117c    9492ffcc
w      081b8081180    94930300
w      081b8081184    9474fe00
w      081b8081188    9475ff00
w      081b808118c    94767f2d
w      081b8081190    94c0e080
w      081b8081194    94c1ffeb
w      081b8081198    94c21f01
w      081b808119c    9438ff32
w      081b80811a0    92c80100
w      081b80811a4    91680c0c
w      081b80811a8    939b1010
w      081b80811ac    936e0800
w      081b80811b0    9380ff00
w      081b80811b4    9382ffff
w      081b80811b8    938eff40
w      081b80811bc    938cff51
w      081b80811c0    937affff
w      081b80811c4    937b0101
w      081b80811c8    9378ffff
w      081b80811cc    93790101
w      081b80811d0    93863f00
w      081b80811d4    93843f00
w      081b80811d8    96d70202
w      081b80811dc    d0000006
w      081b80811e0    1048000f
w      081b80811e4    610701c0
w      081b80811e8    f00002f1
w      081b80811ec    00000000
w      081b80811f0    91c80100
w      081b80811f4    96ec2e08
w      081b80811f8    924c1000
w      081b80811fc    92980300
w      081b8081200    92c4c000
w      081b8081204    92c57f0a
w      081b8081208    94960600
w      081b808120c    91a2ff78
w      081b8081210    9294ff14
w      081b8081214    9295ffd8
w      081b8081218    92960303
w      081b808121c    9399f810
w      081b8081220    939a1f02
w      081b8081224    93437c08
w      081b8081228    91c04040
w      081b808122c    9468fcdc
w      081b8081230    94690301
w      081b8081234    946f7c44
w      081b8081238    94790f07
w      081b808123c    934f1818
w      081b8081240    93900705
w      081b8081244    93910f07
w      081b8081248    9390f000
w      081b808124c    9394ff20
w      081b8081250    9395ff00
w      081b8081254    9396ff80
w      081b8081258    93970707
w      081b808125c    9370ff50
w      081b8081260    9371ffc3
w      081b8081264    9374ff50
w      081b8081268    9375ffc3
w      081b808126c    93411f08
w      081b8081270    9342ff08
w      081b8081274    93430301
w      081b8081278    93451f0f
w      081b808127c    9346ffef
w      081b8081280    93470301
w      081b8081284    934cffb0
w      081b8081288    934dff7b
w      081b808128c    934eff01
w      081b8081290    934f0300
w      081b8081294    9358ffe0
w      081b8081298    9359ff02
w      081b808129c    935affff
w      081b80812a0    935b0303
w      081b80812a4    935cffe0
w      081b80812a8    935dff02
w      081b80812ac    935effff
w      081b80812b0    935f0303
w      081b80812b4    96f4ffff
w      081b80812b8    96f5ffff
w      081b80812bc    96f6ffff
w      081b80812c0    96f7ff0f
w      081b80812c4    96f8ffff
w      081b80812c8    96f9ffff
w      081b80812cc    96faffff
w      081b80812d0    96fbffff
w      081b80812d4    92c61000
w      081b80812d8    947cffcc
w      081b80812dc    947dffcc
w      081b80812e0    947effcc
w      081b80812e4    947f0300
w      081b80812e8    9490ffcc
w      081b80812ec    9491ffcc
w      081b80812f0    9492ffcc
w      081b80812f4    94930300
w      081b80812f8    9474fe00
w      081b80812fc    9475ff00
w      081b8081300    94767f2d
w      081b8081304    94c0e080
w      081b8081308    94c1ffeb
w      081b808130c    94c21f01
w      081b8081310    9438ff32
w      081b8081314    92c80100
w      081b8081318    91680c0c
w      081b808131c    939b1010
w      081b8081320    936e0808
w      081b8081324    9380ff00
w      081b8081328    9382ffff
w      081b808132c    938eff40
w      081b8081330    938cff51
w      081b8081334    937affff
w      081b8081338    937b0101
w      081b808133c    9378ffff
w      081b8081340    93790101
w      081b8081344    93863f00
w      081b8081348    93843f00
w      081b808134c    96d70202
w      081b8081350    d0000006
w      081b8081354    1048000f
w      081b8081358    610701c0
w      081b808135c    f00002f1
w      081b8081360    00000000
w      081b8081364    00000000
w      081b8081368    c0000000
w      081b808136c    00000000
w      081b8081370    c0000000
w      081b8081374    00000000
w      081b8081378    c0000000
w      081b808137c    94e10100
w      081b8081380    94e50100
w      081b8081384    94e90100
w      081b8081388    94ed0100
w      081b808138c    94f10100
w      081b8081390    94f50100
w      081b8081394    94f90100
w      081b8081398    94fd0100
w      081b808139c    f0000600
w      081b80813a0    f00004fd
w      081b80813a4    96d0ff00
w      081b80813a8    96d1ff00
w      081b80813ac    96d2ff00
w      081b80813b0    96d3ff00
w      081b80813b4    c0000000
w      081b80813b8    91b54040
w      081b80813bc    91b48080
w      081b80813c0    91b62424
w      081b80813c4    91b40202
w      081b80813c8    91b68080
w      081b80813cc    91b40101
w      081b80813d0    96217f7f
w      081b80813d4    96227f7f
w      081b80813d8    96217f00
w      081b80813dc    96227f00
w      081b80813e0    44000000
w      081b80813e4    c0000000
w      081b80813e8    f00004ee
w      081b80813ec    00000000
w      081b80813f0    c0000000
w      081b80813f4    96d6ff00
w      081b80813f8    9500ff00
w      081b80813fc    9501ff00
w      081b8081400    9502ff00
w      081b8081404    95030700
w      081b8081408    9504ff00
w      081b808140c    9505ff00
w      081b8081410    9506ff00
w      081b8081414    95070700
w      081b8081418    9508ff00
w      081b808141c    95090100
w      081b8081420    950cff00
w      081b8081424    950dff00
w      081b8081428    950eff00
w      081b808142c    950fff00
w      081b8081430    9510ff00
w      081b8081434    9511ff00
w      081b8081438    9512ff00
w      081b808143c    95137f00
w      081b8081440    9514ff00
w      081b8081444    9515ff00
w      081b8081448    9516ff00
w      081b808144c    9518ff80
w      081b8081450    9519ff00
w      081b8081454    951aff00
w      081b8081458    951b0700
w      081b808145c    951c3f00
w      081b8081460    9520ff00
w      081b8081464    9521ff00
w      081b8081468    9522ff00
w      081b808146c    95230700
w      081b8081470    9524ff00
w      081b8081474    9525ff00
w      081b8081478    9526ff00
w      081b808147c    95270700
w      081b8081480    9528ff00
w      081b8081484    9529ff00
w      081b8081488    952aff00
w      081b808148c    952b0700
w      081b8081490    952cff00
w      081b8081494    952d0100
w      081b8081498    9530ff00
w      081b808149c    9531ff00
w      081b80814a0    9532ff00
w      081b80814a4    9533ff00
w      081b80814a8    9534ff00
w      081b80814ac    9535ff00
w      081b80814b0    9536ff00
w      081b80814b4    95377f00
w      081b80814b8    9538ff00
w      081b80814bc    9539ff00
w      081b80814c0    953aff00
w      081b80814c4    953cff80
w      081b80814c8    953dff00
w      081b80814cc    953eff00
w      081b80814d0    953f0700
w      081b80814d4    95403f00
w      081b80814d8    9544ff00
w      081b80814dc    9545ff00
w      081b80814e0    9546ff00
w      081b80814e4    95470700
w      081b80814e8    9548ff00
w      081b80814ec    9549ff00
w      081b80814f0    954aff00
w      081b80814f4    954b0700
w      081b80814f8    954cff00
w      081b80814fc    954dff00
w      081b8081500    954eff00
w      081b8081504    954f0700
w      081b8081508    9550ff00
w      081b808150c    95510100
w      081b8081510    9554ff00
w      081b8081514    9555ff00
w      081b8081518    9556ff00
w      081b808151c    9557ff00
w      081b8081520    9558ff00
w      081b8081524    9559ff00
w      081b8081528    955aff00
w      081b808152c    955b7f00
w      081b8081530    955cff00
w      081b8081534    955dff00
w      081b8081538    955eff00
w      081b808153c    9560ff80
w      081b8081540    9561ff00
w      081b8081544    9562ff00
w      081b8081548    95630700
w      081b808154c    95643f00
w      081b8081550    9568ff00
w      081b8081554    9569ff00
w      081b8081558    956aff00
w      081b808155c    956b0700
w      081b8081560    956cff00
w      081b8081564    956dff00
w      081b8081568    956eff00
w      081b808156c    956f0700
w      081b8081570    9570ff00
w      081b8081574    9571ff00
w      081b8081578    9572ff00
w      081b808157c    95730700
w      081b8081580    9574ff00
w      081b8081584    95750100
w      081b8081588    9578ff00
w      081b808158c    9579ff00
w      081b8081590    957aff00
w      081b8081594    957bff00
w      081b8081598    957cff00
w      081b808159c    957dff00
w      081b80815a0    957eff00
w      081b80815a4    957f7f00
w      081b80815a8    9580ff00
w      081b80815ac    9581ff00
w      081b80815b0    9582ff00
w      081b80815b4    9584ff80
w      081b80815b8    9585ff00
w      081b80815bc    9586ff00
w      081b80815c0    95870700
w      081b80815c4    95883f00
w      081b80815c8    958cff00
w      081b80815cc    958dff00
w      081b80815d0    958eff00
w      081b80815d4    958f0700
w      081b80815d8    9590ff00
w      081b80815dc    9591ff00
w      081b80815e0    9592ff00
w      081b80815e4    95930700
w      081b80815e8    9594ff00
w      081b80815ec    9595ff00
w      081b80815f0    9596ff00
w      081b80815f4    95970700
w      081b80815f8    9598ff00
w      081b80815fc    95990100
w      081b8081600    959cff00
w      081b8081604    959dff00
w      081b8081608    959eff00
w      081b808160c    959fff00
w      081b8081610    95a0ff00
w      081b8081614    95a1ff00
w      081b8081618    95a2ff00
w      081b808161c    95a37f00
w      081b8081620    95a4ff00
w      081b8081624    95a5ff00
w      081b8081628    95a6ff00
w      081b808162c    95a8ff80
w      081b8081630    95a9ff00
w      081b8081634    95aaff00
w      081b8081638    95ab0700
w      081b808163c    95ac3f00
w      081b8081640    95b0ff00
w      081b8081644    95b1ff00
w      081b8081648    95b2ff00
w      081b808164c    95b30700
w      081b8081650    95b4ff00
w      081b8081654    95b5ff00
w      081b8081658    95b6ff00
w      081b808165c    95b70700
w      081b8081660    95b8ff00
w      081b8081664    95b9ff00
w      081b8081668    95baff00
w      081b808166c    95bb0700
w      081b8081670    95bcff00
w      081b8081674    95bd0100
w      081b8081678    95c0ff00
w      081b808167c    95c1ff00
w      081b8081680    95c2ff00
w      081b8081684    95c3ff00
w      081b8081688    95c4ff00
w      081b808168c    95c5ff00
w      081b8081690    95c6ff00
w      081b8081694    95c77f00
w      081b8081698    95c8ff00
w      081b808169c    95c9ff00
w      081b80816a0    95caff00
w      081b80816a4    95ccff80
w      081b80816a8    95cdff00
w      081b80816ac    95ceff00
w      081b80816b0    95cf0700
w      081b80816b4    95d03f00
w      081b80816b8    95d4ff00
w      081b80816bc    95d5ff00
w      081b80816c0    95d6ff00
w      081b80816c4    95d70700
w      081b80816c8    95d8ff00
w      081b80816cc    95d9ff00
w      081b80816d0    95daff00
w      081b80816d4    95db0700
w      081b80816d8    95dcff00
w      081b80816dc    95ddff00
w      081b80816e0    95deff00
w      081b80816e4    95df0700
w      081b80816e8    95e0ff00
w      081b80816ec    95e10100
w      081b80816f0    95e4ff00
w      081b80816f4    95e5ff00
w      081b80816f8    95e6ff00
w      081b80816fc    95e7ff00
w      081b8081700    95e8ff00
w      081b8081704    95e9ff00
w      081b8081708    95eaff00
w      081b808170c    95eb7f00
w      081b8081710    95ecff00
w      081b8081714    95edff00
w      081b8081718    95eeff00
w      081b808171c    95f0ff80
w      081b8081720    95f1ff00
w      081b8081724    95f2ff00
w      081b8081728    95f30700
w      081b808172c    95f43f00
w      081b8081730    95f8ff00
w      081b8081734    95f9ff00
w      081b8081738    95faff00
w      081b808173c    95fb0700
w      081b8081740    95fcff00
w      081b8081744    95fdff00
w      081b8081748    95feff00
w      081b808174c    95ff0700
w      081b8081750    9600ff00
w      081b8081754    9601ff00
w      081b8081758    9602ff00
w      081b808175c    96030700
w      081b8081760    9604ff00
w      081b8081764    96050100
w      081b8081768    9608ff00
w      081b808176c    9609ff00
w      081b8081770    960aff00
w      081b8081774    960bff00
w      081b8081778    960cff00
w      081b808177c    960dff00
w      081b8081780    960eff00
w      081b8081784    960f7f00
w      081b8081788    9610ff00
w      081b808178c    9611ff00
w      081b8081790    9612ff00
w      081b8081794    9614ff80
w      081b8081798    9615ff00
w      081b808179c    9616ff00
w      081b80817a0    96170700
w      081b80817a4    96183f00
w      081b80817a8    961cff00
w      081b80817ac    961dff00
w      081b80817b0    961eff00
w      081b80817b4    961f0700
w      081b80817b8    9518ffff
w      081b80817bc    95190301
w      081b80817c0    953cffff
w      081b80817c4    953d0301
w      081b80817c8    9500f070
w      081b80817cc    9501ffe0
w      081b80817d0    95020707
w      081b80817d4    9524f070
w      081b80817d8    9525ffe0
w      081b80817dc    95260707
w      081b80817e0    91b42020
w      081b80817e4    92707f00
w      081b80817e8    926d0202
w      081b80817ec    92812020
w      081b80817f0    92812000
w      081b80817f4    926d0200
w      081b80817f8    91b42000
w      081b80817fc    44000000
w      081b8081800    96ccff00
w      081b8081804    96cdff00
w      081b8081808    96ceff00
w      081b808180c    96cfff00
w      081b8081810    96d4ff00
w      081b8081814    96d5ff00
w      081b8081818    44000000
w      081b808181c    f0000600
w      081b8081820    f00004fd
w      081b8081824    c0000000
w      081b8081828    00000000
w      081b808182c    c0000000
w      081b8081830    00000000
w      081b8081834    c0000000
w      081b8081838    96218080
w      081b808183c    96218000
w      081b8081840    d0000003
w      081b8081844    10580001
w      081b8081848    20002000
w      081b808184c    105000ff
w      081b8081850    610706d4
w      081b8081854    44000000
w      081b8081858    91b62020
w      081b808185c    93f01f09
w      081b8081860    93f11f09
w      081b8081864    93f14040
w      081b8081868    82e0041c
w      081b808186c    93f14000
w      081b8081870    93f01f0f
w      081b8081874    93f11f0a
w      081b8081878    93f14040
w      081b808187c    82e0041c
w      081b8081880    93f14000
w      081b8081884    91b62000
w      081b8081888    931b8000
w      081b808188c    93181f0d
w      081b8081890    9319df4e
w      081b8081894    931a7e00
w      081b8081898    10400001
w      081b808189c    1048003f
w      081b80818a0    502706ec
w      081b80818a4    1049000e
w      081b80818a8    200045dc
w      081b80818ac    200045fd
w      081b80818b0    3000044f
w      081b80818b4    20000040
w      081b80818b8    502706ec
w      081b80818bc    10490020
w      081b80818c0    41c80632
w      081b80818c4    200001e1
w      081b80818c8    34000207
w      081b80818cc    200001d9
w      081b80818d0    10587e00
w      081b80818d4    61070318
w      081b80818d8    931a8080
w      081b80818dc    930df800
w      081b80818e0    930eff00
w      081b80818e4    930fff00
w      081b80818e8    93192020
w      081b80818ec    91b54040
w      081b80818f0    931b0101
w      081b80818f4    82e0033c
w      081b80818f8    931b0100
w      081b80818fc    91b54000
w      081b8081900    931b8000
w      081b8081904    93181f0e
w      081b8081908    9319df4e
w      081b808190c    931a7e00
w      081b8081910    10400001
w      081b8081914    1048003f
w      081b8081918    502706ec
w      081b808191c    1049000e
w      081b8081920    200045dc
w      081b8081924    200045fd
w      081b8081928    3000044f
w      081b808192c    20000040
w      081b8081930    502706ec
w      081b8081934    10490020
w      081b8081938    41c80650
w      081b808193c    200001e1
w      081b8081940    34000207
w      081b8081944    200001d9
w      081b8081948    10587e00
w      081b808194c    61070318
w      081b8081950    931a8080
w      081b8081954    930df800
w      081b8081958    930eff00
w      081b808195c    930fff00
w      081b8081960    93192020
w      081b8081964    91b54040
w      081b8081968    931b0101
w      081b808196c    82e0033c
w      081b8081970    931b0100
w      081b8081974    91b54000
w      081b8081978    931b8000
w      081b808197c    93181f10
w      081b8081980    9319df4e
w      081b8081984    931a7e00
w      081b8081988    10400001
w      081b808198c    1048003f
w      081b8081990    502706ec
w      081b8081994    1049000e
w      081b8081998    200045dc
w      081b808199c    200045fd
w      081b80819a0    3000044f
w      081b80819a4    20000040
w      081b80819a8    502706ec
w      081b80819ac    10490020
w      081b80819b0    41c8066e
w      081b80819b4    200001e1
w      081b80819b8    34000207
w      081b80819bc    200001d9
w      081b80819c0    10587e00
w      081b80819c4    61070318
w      081b80819c8    931a8080
w      081b80819cc    930df800
w      081b80819d0    930eff00
w      081b80819d4    930fff00
w      081b80819d8    93192020
w      081b80819dc    91b54040
w      081b80819e0    931b0101
w      081b80819e4    82e0033c
w      081b80819e8    931b0100
w      081b80819ec    91b54000
w      081b80819f0    44000000
w      081b80819f4    91b62020
w      081b80819f8    93f01f09
w      081b80819fc    93f11f09
w      081b8081a00    93f14040
w      081b8081a04    82e0041c
w      081b8081a08    93f14000
w      081b8081a0c    93f01f0f
w      081b8081a10    93f11f0a
w      081b8081a14    93f14040
w      081b8081a18    82e0041c
w      081b8081a1c    93f14000
w      081b8081a20    91b62000
w      081b8081a24    500706bc
w      081b8081a28    1008ffff
w      081b8081a2c    1018ffff
w      081b8081a30    104800ff
w      081b8081a34    41c006c6
w      081b8081a38    10480100
w      081b8081a3c    42000694
w      081b8081a40    939cfffd
w      081b8081a44    939dff07
w      081b8081a48    939e0300
w      081b8081a4c    40000697
w      081b8081a50    939cff03
w      081b8081a54    939dfffa
w      081b8081a58    939e0303
w      081b8081a5c    91ba3c18
w      081b8081a60    91ba0404
w      081b8081a64    91ba0c00
w      081b8081a68    b002c350
w      081b8081a6c    931b8080
w      081b8081a70    93181f0e
w      081b8081a74    9319df0b
w      081b8081a78    931a7e00
w      081b8081a7c    10400001
w      081b8081a80    1048003f
w      081b8081a84    502706ec
w      081b8081a88    1049000e
w      081b8081a8c    200045dc
w      081b8081a90    200045fd
w      081b8081a94    3000044f
w      081b8081a98    20000040
w      081b8081a9c    502706ec
w      081b8081aa0    10490020
w      081b8081aa4    41c806ab
w      081b8081aa8    200001e1
w      081b8081aac    34000207
w      081b8081ab0    200001d9
w      081b8081ab4    10587e00
w      081b8081ab8    61070318
w      081b8081abc    931a8080
w      081b8081ac0    930df800
w      081b8081ac4    930eff00
w      081b8081ac8    930fff00
w      081b8081acc    93192020
w      081b8081ad0    91b54040
w      081b8081ad4    931b0101
w      081b8081ad8    82e0033c
w      081b8081adc    931b0100
w      081b8081ae0    91b54000
w      081b8081ae4    939cff00
w      081b8081ae8    939dff00
w      081b8081aec    939e0300
w      081b8081af0    91ba3c18
w      081b8081af4    91ba0404
w      081b8081af8    91ba0c00
w      081b8081afc    500706bc
w      081b8081b00    1008ffff
w      081b8081b04    1018ffff
w      081b8081b08    34000207
w      081b8081b0c    600706bc
w      081b8081b10    104800ff
w      081b8081b14    4000068d
w      081b8081b18    44000000
w      081b8081b1c    934a0101
w      081b8081b20    93e00101
w      081b8081b24    82e006f0
w      081b8081b28    44000000
w      081b8081b2c    50070490
w      081b8081b30    1008ffff
w      081b8081b34    101803ff
w      081b8081b38    94740101
w      081b8081b3c    94690800
w      081b8081b40    947f0800
w      081b8081b44    1008ffff
w      081b8081b48    101803ff
w      081b8081b4c    6107047c
w      081b8081b50    947f0808
w      081b8081b54    94690808
w      081b8081b58    94740100
w      081b8081b5c    b00040d8
w      081b8081b60    44000000
w      081b8081b64    50070638
w      081b8081b68    1008ff00
w      081b8081b6c    10180003
w      081b8081b70    200041e8
w      081b8081b74    10480004
w      081b8081b78    41c006e2
w      081b8081b7c    9639ff04
w      081b8081b80    963a0300
w      081b8081b84    400006e6
w      081b8081b88    10480008
w      081b8081b8c    41c006e6
w      081b8081b90    9639ff08
w      081b8081b94    963a0300
w      081b8081b98    10410000
w      081b8081b9c    104900ff
w      081b8081ba0    10480040
w      081b8081ba4    41c006ec
w      081b8081ba8    3000804f
w      081b8081bac    400006ef
w      081b8081bb0    10480080
w      081b8081bb4    41c006ef
w      081b8081bb8    3001004f
w      081b8081bbc    1048000c
w      081b8081bc0    41c006f3
w      081b8081bc4    612706cc
w      081b8081bc8    400006f6
w      081b8081bcc    200045c8
w      081b8081bd0    61270638
w      081b8081bd4    96ccff00
w      081b8081bd8    44000000
w      081b8081bdc    504706c8
w      081b8081be0    104affff
w      081b8081be4    200009f0
w      081b8081be8    44000000
w      081b8081bec    504706c8
w      081b8081bf0    104affff
w      081b8081bf4    44000000
w      081b8081bf8    504706c4
w      081b8081bfc    104affff
w      081b8081c00    200009f0
w      081b8081c04    44000000
w      081b8081c08    e0000020
w      081b8081c0c    e00000a8
w      081b8081c10    200009c4
w      081b8081c14    34000090
w      081b8081c18    44000000
w      081b8081c1c    504706c4
w      081b8081c20    104affff
w      081b8081c24    44000000
w      081b8081c28    504706dc
w      081b8081c2c    104affff
w      081b8081c30    200009f0
w      081b8081c34    44000000
w      081b8081c38    e0000020
w      081b8081c3c    e00000a8
w      081b8081c40    200009c1
w      081b8081c44    30000090
w      081b8081c48    200009c1
w      081b8081c4c    44000000
w      081b8081c50    504706dc
w      081b8081c54    104affff
w      081b8081c58    44000000
w      081b8081c5c    10100000
w      081b8081c60    10410000
w      081b8081c64    1049ffff
w      081b8081c68    10488000
w      081b8081c6c    41c0071e
w      081b8081c70    1048ffff
w      081b8081c74    34000008
w      081b8081c78    e0000001
w      081b8081c7c    e0000002
w      081b8081c80    10400000
w      081b8081c84    1018ffff
w      081b8081c88    1008ffff
w      081b8081c8c    104affff
w      081b8081c90    41d0072b
w      081b8081c94    104a0001
w      081b8081c98    41d00728
w      081b8081c9c    32000001
w      081b8081ca0    200045c1
w      081b8081ca4    200009e1
w      081b8081ca8    40000723
w      081b8081cac    44000000
w      081b8081cb0    e0000020
w      081b8081cb4    e00000a8
w      081b8081cb8    200009c1
w      081b8081cbc    30000090
w      081b8081cc0    200009c2
w      081b8081cc4    34000090
w      081b8081cc8    44000000
w      081b8081ccc    200009c4
w      081b8081cd0    44000000
w      081b8081cd4    500702e8
w      081b8081cd8    200001c8
w      081b8081cdc    200001f7
w      081b8081ce0    1048ff00
w      081b8081ce4    34000040
w      081b8081ce8    34000008
w      081b8081cec    1048ffff
w      081b8081cf0    30000090
w      081b8081cf4    44000000
w      081b8081cf8    500702e4
w      081b8081cfc    200001dc
w      081b8081d00    200001fc
w      081b8081d04    1048fff8
w      081b8081d08    34000040
w      081b8081d0c    34000008
w      081b8081d10    1048ffff
w      081b8081d14    30000090
w      081b8081d18    44000000
w      081b8081d1c    500702e0
w      081b8081d20    200001dc
w      081b8081d24    200001fc
w      081b8081d28    1048fff8
w      081b8081d2c    34000040
w      081b8081d30    34000008
w      081b8081d34    1048ffff
w      081b8081d38    30000090
w      081b8081d3c    44000000
w      081b8081d40    500702f0
w      081b8081d44    200001da
w      081b8081d48    200001fa
w      081b8081d4c    1048ffe0
w      081b8081d50    34000040
w      081b8081d54    34000008
w      081b8081d58    1048ffff
w      081b8081d5c    30000090
w      081b8081d60    44000000
w      081b8081d64    500702e4
w      081b8081d68    200001c8
w      081b8081d6c    200001fa
w      081b8081d70    1048ffe0
w      081b8081d74    34000040
w      081b8081d78    34000008
w      081b8081d7c    1048ffff
w      081b8081d80    30000090
w      081b8081d84    44000000
w      081b8081d88    500702e0
w      081b8081d8c    200001cc
w      081b8081d90    200001fc
w      081b8081d94    1048fff8
w      081b8081d98    34000040
w      081b8081d9c    34000008
w      081b8081da0    1048ffff
w      081b8081da4    30000090
w      081b8081da8    44000000
w      081b8081dac    500702ec
w      081b8081db0    200001c5
w      081b8081db4    200001f8
w      081b8081db8    1048ff80
w      081b8081dbc    34000040
w      081b8081dc0    34000008
w      081b8081dc4    1048ffff
w      081b8081dc8    30000090
w      081b8081dcc    44000000
w      081b8081dd0    500702e4
w      081b8081dd4    200001c1
w      081b8081dd8    200001f9
w      081b8081ddc    1048ffc0
w      081b8081de0    34000040
w      081b8081de4    34000008
w      081b8081de8    1048ffff
w      081b8081dec    30000090
w      081b8081df0    44000000
w      081b8081df4    500702e0
w      081b8081df8    200001d0
w      081b8081dfc    200001fc
w      081b8081e00    1048fff8
w      081b8081e04    34000040
w      081b8081e08    34000008
w      081b8081e0c    1048ffff
w      081b8081e10    30000090
w      081b8081e14    44000000
w      081b8081e18    500702e4
w      081b8081e1c    200001ce
w      081b8081e20    200001fb
w      081b8081e24    1048fff0
w      081b8081e28    34000040
w      081b8081e2c    34000008
w      081b8081e30    1048ffff
w      081b8081e34    30000090
w      081b8081e38    44000000
w      081b8081e3c    500702e0
w      081b8081e40    200001c8
w      081b8081e44    200001fc
w      081b8081e48    1048fff8
w      081b8081e4c    34000040
w      081b8081e50    34000008
w      081b8081e54    1048ffff
w      081b8081e58    30000090
w      081b8081e5c    44000000
w      081b8081e60    500702ec
w      081b8081e64    200001cd
w      081b8081e68    200001f7
w      081b8081e6c    1048ff00
w      081b8081e70    34000040
w      081b8081e74    34000008
w      081b8081e78    1048ffff
w      081b8081e7c    30000090
w      081b8081e80    44000000
w      081b8081e84    500702e8
w      081b8081e88    200001d9
w      081b8081e8c    200001f9
w      081b8081e90    1048ffc0
w      081b8081e94    34000040
w      081b8081e98    34000008
w      081b8081e9c    1048ffff
w      081b8081ea0    30000090
w      081b8081ea4    44000000
w      081b8081ea8    500702e0
w      081b8081eac    200001d4
w      081b8081eb0    200001fc
w      081b8081eb4    1048fff8
w      081b8081eb8    34000040
w      081b8081ebc    34000008
w      081b8081ec0    1048ffff
w      081b8081ec4    30000090
w      081b8081ec8    44000000
w      081b8081ecc    500702e4
w      081b8081ed0    200001d3
w      081b8081ed4    200001fb
w      081b8081ed8    1048fff0
w      081b8081edc    34000040
w      081b8081ee0    34000008
w      081b8081ee4    1048ffff
w      081b8081ee8    30000090
w      081b8081eec    44000000
w      081b8081ef0    500702e0
w      081b8081ef4    200001c4
w      081b8081ef8    200001fc
w      081b8081efc    1048fff8
w      081b8081f00    34000040
w      081b8081f04    34000008
w      081b8081f08    1048ffff
w      081b8081f0c    30000090
w      081b8081f10    44000000
w      081b8081f14    500702ec
w      081b8081f18    200001d6
w      081b8081f1c    200001f6
w      081b8081f20    1048fe00
w      081b8081f24    34000040
w      081b8081f28    34000008
w      081b8081f2c    1048ffff
w      081b8081f30    30000090
w      081b8081f34    44000000
